0,0,0,0,0,0
1.0139597541297343e+47,1.7711731045353968e+26,1.1378103743643413e+26,7.300035814517921e+25,1.4844749490486932e+25,20
9.74469410623471e+46,1.7684850342051163e+26,1.1351111924769323e+26,7.269820690750094e+25,1.4424813593980207e+25,21
9.15768806631922e+46,1.7738716600038606e+26,1.1327298925335705e+26,7.264294576449399e+25,1.4378567431498014e+25,24
8.331588863025311e+46,1.7718477733137695e+26,1.136417681981532e+26,7.280000252193859e+25,1.5612999119444065e+25,25
6.790258156511856e+46,1.7768219564419204e+26,1.1351631926160128e+26,7.2747913934387195e+25,1.445818375136202e+25,32
7.961942978484067e+46,1.7735551714895864e+26,1.1398071658892602e+26,7.273676434401482e+25,1.5278087716559796e+25,27
7.955858773323308e+46,1.7754340417432937e+26,1.1417459838496144e+26,7.279125534413134e+25,1.4580181605178864e+25,29
9.930613210307232e+46,1.7797704548437487e+26,1.1398141087475226e+26,7.2913197394007354e+25,1.4281417694928297e+25,23
1.348540307453421e+47,1.7761281760480195e+26,1.1428384383465799e+26,7.238261005820588e+25,1.7096672747613195e+25,16
6.856264397236283e+46,1.774022796517418e+26,1.141762818078327e+26,7.273250669838082e+25,1.341503017215525e+25,33
5.933477487268473e+46,1.773253208451044e+26,1.150132190300557e+26,7.238163975974157e+25,1.5731061782183372e+25,39
8.220447620642633e+46,1.782775320572816e+26,1.1435273678816578e+26,7.249892492019092e+25,1.3950444397527584e+25,28
8.003045932666619e+46,1.7791183589896276e+26,1.1413910475038763e+26,7.255034043156399e+25,1.5886384024357644e+25,30
7.155924072074944e+46,1.7802556367990144e+26,1.1449182193279727e+26,7.2465657732381125e+25,1.3941154182477056e+25,33
8.153941134522673e+46,1.7833272497262326e+26,1.1458850386407133e+26,7.236262998273327e+25,1.5916041153993865e+25,29
7.782693997805023e+46,1.7830408062715975e+26,1.1447716543864272e+26,7.257916267272613e+25,1.6421080197906265e+25,30
9.770550078753197e+46,1.783847525802835e+26,1.1442946128961025e+26,7.2369081322798235e+25,1.5932449596896698e+25,26
9.436302603308694e+46,1.7798560150403335e+26,1.142053108868735e+26,7.242823040132822e+25,1.5586638919437068e+25,27
1.242321752501541e+47,1.783302504101326e+26,1.1472154092365272e+26,7.214325287811588e+25,1.594647153965464e+25,20
9.125063244612091e+46,1.7785515673145763e+26,1.1461983753909247e+26,7.216419162855522e+25,1.5548697493919344e+25,29
7.898329093740327e+46,1.7803030225343155e+26,1.1434974273164778e+26,7.198118381179083e+25,1.4523119310440058e+25,33
7.7654508072699e+46,1.7822444717409187e+26,1.1457587249924328e+26,7.16743168487127e+25,1.590759427495051e+25,35
9.908433910044761e+46,1.7753486092263288e+26,1.1430763899866712e+26,7.182049904099071e+25,1.5652945028994994e+25,26
1.1360106832121708e+47,1.7797398778296342e+26,1.1442017468570368e+26,7.146028688546997e+25,1.4467325215705752e+25,23
8.046412621540576e+46,1.776632653233157e+26,1.1444086601273786e+26,7.14040840919859e+25,1.497274670613521e+25,31
1.017548743787626e+47,1.7769429946884714e+26,1.14584827614616e+26,7.128826154704044e+25,1.5490432943612454e+25,24
8.338385888131603e+46,1.7778390909377806e+26,1.1522792441281264e+26,7.151486920509306e+25,1.559734412969133e+25,32
8.249851628589e+46,1.7772572147750684e+26,1.1515009833507111e+26,7.110438820976507e+25,1.4545967464239779e+25,32
1.3554618110185113e+47,1.7777924551256645e+26,1.1518464057718793e+26,7.113881179135312e+25,1.8456946187357596e+25,18
9.968301815167448e+46,1.782050115948791e+26,1.1559745438227276e+26,7.099693716076971e+25,1.6591174003755458e+25,27
1.2480117189463936e+47,1.7793901452149315e+26,1.1521865932506785e+26,7.109220294797817e+25,1.6642089256837401e+25,21
1.2493579481077736e+47,1.7830759261555664e+26,1.1527379322258043e+26,7.141147329079285e+25,1.6281732239020026e+25,21
1.1836010331903177e+47,1.7783573793897613e+26,1.1484130225889208e+26,7.1049099168039715e+25,1.5651062649337783e+25,22
9.138545290138745e+46,1.778148235706243e+26,1.149901391152245e+26,7.127762848917807e+25,1.5783973257458526e+25,29
7.795526139598605e+46,1.7833155519123316e+26,1.1462080528281945e+26,7.121161377543301e+25,1.5099371566694464e+25,34
7.990377838140288e+46,1.7804037386029848e+26,1.1486441767552067e+26,7.1344247733039956e+25,1.5583709409672108e+25,33
9.843322100823747e+46,1.7769183187108685e+26,1.145969505996277e+26,7.139333680959102e+25,1.6484431518801397e+25,27
8.129174357620099e+46,1.776761618484331e+26,1.1489482200613553e+26,7.1188487533346975e+25,1.5399852266826475e+25,32
9.444083998815961e+46,1.7785299847757214e+26,1.146330178883594e+26,7.153291638458126e+25,1.549912227888013e+25,28
1.076304610423981e+47,1.7773532282213557e+26,1.1485309179633615e+26,7.1449046746300315e+25,1.7132822864460613e+25,23
1.352587945929325e+47,1.783318248697702e+26,1.1534008036260727e+26,7.1371775510360024e+25,1.5835499421609654e+25,18
9.077379768208185e+46,1.7841210412116934e+26,1.1511911753358646e+26,7.150991853069077e+25,1.6140522692478307e+25,28
8.315538337281897e+46,1.7853800689427044e+26,1.1551309433633892e+26,7.13173113754948e+25,1.5098575877317902e+25,31
1.0193031381734663e+47,1.7812149815633267e+26,1.15614382498857e+26,7.1954774813922384e+25,1.500571338828769e+25,24
8.741343487314899e+46,1.7809203983396807e+26,1.1526333668596457e+26,7.212255803319829e+25,1.5626565059406604e+25,29
1.2391638426070276e+47,1.779517663200327e+26,1.151224010844196e+26,7.1936361573342655e+25,1.765456808557656e+25,20
1.0144409594469931e+47,1.7769547622193715e+26,1.150041462724969e+26,7.21775688321474e+25,1.5473522302332998e+25,24
1.2504690017381618e+47,1.7724835302792668e+26,1.1448017510708402e+26,7.2241718061910685e+25,1.5621105074751062e+25,19
8.020606046058532e+46,1.7753015440503625e+26,1.1462166462327318e+26,7.21558594721049e+25,1.4893252752860464e+25,31
6.944227149516832e+46,1.7785749775763655e+26,1.1490779661188912e+26,7.22416903093826e+25,1.4669061228381998e+25,36
7.498600585880721e+46,1.7752290061785394e+26,1.1499527154110013e+26,7.230483412513927e+25,1.3690938476299877e+25,33
9.964960111575372e+46,1.7692715356937908e+26,1.1500156717120213e+26,7.229563990060734e+25,1.5371151380725287e+25,24
9.632666247461618e+46,1.770616737002209e+26,1.1476393855560951e+26,7.230592885147225e+25,1.520978840674386e+25,26
6.748217138392383e+46,1.7644119712587263e+26,1.1468718783652473e+26,7.202749168325203e+25,1.4686031588418495e+25,35
8.047356922297561e+46,1.7679561459671477e+26,1.1478099870356947e+26,7.197917790485072e+25,1.383318530901936e+25,30
8.530008719825878e+46,1.7664121946419095e+26,1.1458496054842363e+26,7.217527374816445e+25,1.399237220063116e+25,28
1.0290274956264123e+47,1.7631044328609084e+26,1.1524338644415123e+26,7.191894340593823e+25,1.5491512360279777e+25,24
1.1539002754551674e+47,1.759278790233486e+26,1.1487309510640754e+26,7.186508584279686e+25,1.5857826920345625e+25,20
7.44063721811996e+46,1.7599755791882758e+26,1.1479822144803322e+26,7.199639465653005e+25,1.4366035728314488e+25,29
8.891952454973624e+46,1.757349946849802e+26,1.1488760220883203e+26,7.178801943787043e+25,1.4270558045982736e+25,25
7.338005146548272e+46,1.7573443075468145e+26,1.1493111031267102e+26,7.232048249966936e+25,1.4174892777390595e+25,32
8.10991361354126e+46,1.7588965332737235e+26,1.1511306353708509e+26,7.170431650732293e+25,1.4883064589010245e+25,30
8.317799841692824e+46,1.7603415416228702e+26,1.1491561995929026e+26,7.217906579674958e+25,1.508956686584494e+25,29
7.9687600538119e+46,1.7584361992441965e+26,1.1508131789626118e+26,7.182234928550304e+25,1.5647172533057342e+25,30
7.108433690169251e+46,1.7631613445630458e+26,1.1461839964550995e+26,7.20889344036959e+25,1.4290805838877948e+25,35
1.0455438656302554e+47,1.757638275253217e+26,1.1506994333846836e+26,7.196416201538408e+25,1.7825796387665017e+25,24
9.630584109069632e+46,1.75475840038121e+26,1.1492970670051551e+26,7.17893702997783e+25,1.6888595942460252e+25,26
1.0221041541243458e+47,1.7583910549835094e+26,1.1494431623462665e+26,7.181510514758765e+25,1.3852112184627442e+25,25
9.545687700889368e+46,1.7574428084889012e+26,1.1470940076481803e+26,7.210931200595076e+25,1.6686484959202107e+25,27
9.575060418616655e+46,1.7587701250727127e+26,1.14233524318834e+26,7.200806428315576e+25,1.6256678868868003e+25,26
8.364046937812052e+46,1.7586097232934524e+26,1.1467516459614244e+26,7.208698100221587e+25,1.4549720453254414e+25,31
8.507050292174962e+46,1.7562337211338658e+26,1.141743428730639e+26,7.186776180474934e+25,1.5379851722286347e+25,31
7.201885349172138e+46,1.7521152426404194e+26,1.1428380164914717e+26,7.206486999364529e+25,1.4803328967716839e+25,39
9.76401233557177e+46,1.750728165047503e+26,1.1419729577763773e+26,7.202312709489858e+25,1.6178517623688707e+25,27
1.0012540829644104e+47,1.7490565139674273e+26,1.1416443736816222e+26,7.193090469303004e+25,1.5131674295294876e+25,26
9.765356699085826e+46,1.7506848212718875e+26,1.1397238065120477e+26,7.21065275804077e+25,1.711783907157263e+25,29
1.0082588078016499e+47,1.7506680657221455e+26,1.1387360553402847e+26,7.189068494782022e+25,1.6729488133348684e+25,27
1.1591817653367157e+47,1.7523993405372646e+26,1.1411920434161496e+26,7.220895866396375e+25,1.7245240733258338e+25,23
9.186665821864662e+46,1.7477340853080934e+26,1.139992789830936e+26,7.223075145526765e+25,1.5747905475455254e+25,29
8.979042320754132e+46,1.7503521319789907e+26,1.1431698103480564e+26,7.200283133467652e+25,1.5977008157455881e+25,29
1.026621469040116e+47,1.744222158679473e+26,1.1420020925813888e+26,7.2208277285915224e+25,1.7233426813998504e+25,24
7.331163008443496e+46,1.7455834208703308e+26,1.144770704399922e+26,7.215297389321763e+25,1.4434801035469552e+25,35
8.317834411040323e+46,1.7441058041508714e+26,1.143998200714439e+26,7.181152324454007e+25,1.5419287268172005e+25,30
8.265503332788388e+46,1.746839414093703e+26,1.1437517640544674e+26,7.2100612479797864e+25,1.5298216849030113e+25,30
9.449428815018368e+46,1.7504983949655978e+26,1.1439659873840599e+26,7.2234275190952e+25,1.476767473934109e+25,25
7.354546579329055e+46,1.7508396191951635e+26,1.1474307968719039e+26,7.190498755972231e+25,1.4299784579872395e+25,32
6.504075112467901e+46,1.7441131885287226e+26,1.1476931693710403e+26,7.183690994607359e+25,1.295027107340778e+25,37
7.386889688732541e+46,1.7415834711610325e+26,1.1456289197245825e+26,7.214693749120601e+25,1.4730042553918902e+25,31
9.131796289833687e+46,1.739443188859493e+26,1.147657783276393e+26,7.196945309788446e+25,1.5161327168101366e+25,26
8.747757430867233e+46,1.7457375120884712e+26,1.1433957443171217e+26,7.182222248942257e+25,1.411574637216243e+25,26
1.0114334262141239e+47,1.7408042747663787e+26,1.1521935191394278e+26,7.181773218016203e+25,1.4358943885948243e+25,22
8.190515504182172e+46,1.7404560614010543e+26,1.1503067788201647e+26,7.1161619037459045e+25,1.4194936722588278e+25,27
7.834312947498368e+46,1.7426816982070715e+26,1.1501786786207522e+26,7.151527702366663e+25,1.5053369194480426e+25,29
9.475821880571526e+46,1.738340220108564e+26,1.1475314795853796e+26,7.167889588820307e+25,1.5540959847461087e+25,23
7.759658521043629e+46,1.743971856624954e+26,1.1555280483576632e+26,7.1645348607779305e+25,1.3041742774890458e+25,27
6.697291423595808e+46,1.7460987940915457e+26,1.1462061281305428e+26,7.142829647227368e+25,1.4227269749207504e+25,31
9.41850043689999e+46,1.7487129905396977e+26,1.1506283931431646e+26,7.112957467255628e+25,1.450079507339953e+25,22
6.959819969665023e+46,1.750602964621471e+26,1.153520297647449e+26,7.180993784719953e+25,1.3793575611288323e+25,31
1.076696897367399e+47,1.747830601572769e+26,1.150005369712347e+26,7.178880988984759e+25,1.517577136676413e+25,19
7.496061759125697e+46,1.7470897798138425e+26,1.1487544912312593e+26,7.180956600613227e+25,1.4766989284449295e+25,28
8.772854138951979e+46,1.7510234297400292e+26,1.1540211982624281e+26,7.156565595086615e+25,1.4043535074720085e+25,25
7.815353580911592e+46,1.7512850787860577e+26,1.1501573525736998e+26,7.207991896162016e+25,1.4564263184128363e+25,27
8.028725639501115e+46,1.7574048807899417e+26,1.1475347497781233e+26,7.220418939744204e+25,1.4950134911678315e+25,26
8.113879101803854e+46,1.749653191362956e+26,1.1470215247446214e+26,7.200609715537561e+25,1.4142109637579926e+25,27
8.688532161050719e+46,1.7522988676822538e+26,1.15151020979594e+26,7.18923062531983e+25,1.5264169338763331e+25,26
8.998298830087904e+46,1.7550887369953275e+26,1.1524737421223935e+26,7.179696446954248e+25,1.5500716864611938e+25,25
9.915016832435588e+46,1.751436022961657e+26,1.1462099585262984e+26,7.176400142014118e+25,1.4147696648467025e+25,22
9.504556899176876e+46,1.7527073840691227e+26,1.1430779350002667e+26,7.204558915331233e+25,1.4720334097017325e+25,24
9.132314510944576e+46,1.7494991480578987e+26,1.1432529930952732e+26,7.178460197117495e+25,1.5938627115252552e+25,25
7.003605045218563e+46,1.7512106220204834e+26,1.1457307523132653e+26,7.1737872372502575e+25,1.3997819049255799e+25,32
7.95385128192896e+46,1.7483161633143038e+26,1.143649311327408e+26,7.2143406747529755e+25,1.4655995838994547e+25,28
7.125222170322734e+46,1.7546070879305073e+26,1.1423472865697038e+26,7.218043835622778e+25,1.4122632921016212e+25,32
7.538482299295988e+46,1.7446878966958416e+26,1.1450484568501854e+26,7.192999207044574e+25,1.6040659747402333e+25,30
8.632083075756849e+46,1.7446104781952638e+26,1.140152916520398e+26,7.210089632317446e+25,1.5922567744106683e+25,26
1.0564561987101853e+47,1.750758110718378e+26,1.1409562680038032e+26,7.239560624858703e+25,1.4364736172544132e+25,20
9.047161220011263e+46,1.7442783418004384e+26,1.1463591338645304e+26,7.185628614862182e+25,1.4500676144677147e+25,24
9.689487502419758e+46,1.7485199175420665e+26,1.1481120051586823e+26,7.211118276622213e+25,1.4609105782734599e+25,23
1.0512969121552525e+47,1.7483965894896734e+26,1.1485160613122907e+26,7.172152312624673e+25,1.5840275722735185e+25,22
6.675595952008694e+46,1.7477183379638426e+26,1.151056717973647e+26,7.1621415155761425e+25,1.2921457368868412e+25,32
